,total,paid_total,balance,breakdowns_labor_0_hours,breakdowns_labor_0_rate,breakdowns_material_0_rate,Slug,Total,Labor0Breakdown_quantity0total0,Labor0Breakdown_hourstotal,Labor0Breakdown_ratetotal,target
1313,1520.0,1520.0,0.0,0.0,0.0,0.0,3477.0,1520.0,0.0,0.0,0.0,0
1314,3100.0,3100.0,0.0,0.0,0.0,0.0,3479.0,3100.0,0.0,0.0,0.0,0
1315,3800.0,3800.0,0.0,0.0,0.0,0.0,3481.0,3800.0,0.0,0.0,0.0,0
1316,1275.0,1275.0,0.0,0.0,0.0,0.0,3483.0,1275.0,0.0,0.0,0.0,0
1317,40070.0,40070.0,0.0,0.0,0.0,0.0,3485.0,40070.0,0.0,0.0,0.0,0
1318,13285.0,13285.0,0.0,0.0,0.0,0.0,3487.0,13285.0,0.0,0.0,0.0,0
1319,25920.0,25920.0,0.0,0.0,0.0,0.0,3489.0,25920.0,0.0,0.0,0.0,0
1320,14172.0,14172.0,0.0,0.0,0.0,0.0,3501.0,14172.0,0.0,0.0,0.0,0
1321,5925.0,5925.0,0.0,0.0,0.0,0.0,3505.0,5925.0,0.0,0.0,0.0,0
1322,5925.0,5925.0,0.0,0.0,0.0,0.0,3507.0,5925.0,0.0,0.0,0.0,0
1323,5925.0,5925.0,0.0,0.0,0.0,0.0,3509.0,5925.0,0.0,0.0,0.0,0
1324,2640.0,2640.0,0.0,0.0,0.0,0.0,3511.0,2640.0,0.0,0.0,0.0,0
1325,5925.0,5925.0,0.0,0.0,0.0,0.0,3513.0,5925.0,0.0,0.0,0.0,0
1326,4950.0,4950.0,0.0,0.0,0.0,0.0,3515.0,4950.0,0.0,0.0,0.0,0
1327,35750.0,0.0,35750.0,0.0,0.0,0.0,3517.0,35750.0,0.0,0.0,0.0,0
1328,3395.0,3395.0,0.0,0.0,0.0,0.0,3518.0,3395.0,0.0,0.0,0.0,0
1329,17100.0,0.0,17100.0,0.0,0.0,0.0,3525.0,17100.0,0.0,0.0,0.0,0
1330,32480.0,32480.0,0.0,0.0,0.0,0.0,3526.0,32480.0,0.0,0.0,0.0,0
1331,19940.0,19940.0,0.0,0.0,0.0,0.0,3527.0,19940.0,0.0,0.0,0.0,0
1332,2500.0,2500.0,0.0,0.0,0.0,0.0,3528.0,2500.0,0.0,0.0,0.0,0
1333,4520.0,4520.0,0.0,0.0,0.0,0.0,3529.0,4520.0,0.0,0.0,0.0,0
1334,8110.0,8110.0,0.0,0.0,0.0,0.0,3530.0,8110.0,0.0,0.0,0.0,0
1335,14520.0,14520.0,0.0,0.0,0.0,0.0,3532.0,14520.0,0.0,0.0,0.0,0
1336,5160.0,5160.0,0.0,0.0,0.0,0.0,3537.0,5160.0,0.0,0.0,0.0,0
1337,3085.0,3085.0,0.0,0.0,0.0,0.0,3541.0,3085.0,0.0,0.0,0.0,0
1338,5350.0,5350.0,0.0,0.0,0.0,0.0,3542.0,5350.0,0.0,0.0,0.0,0
1339,1475.0,0.0,1475.0,0.0,0.0,0.0,3543.0,1475.0,0.0,0.0,0.0,0
1340,1305.0,0.0,1305.0,0.0,0.0,0.0,3544.0,1305.0,0.0,0.0,0.0,0
1341,40000.0,40000.0,0.0,0.0,0.0,0.0,3545.0,40000.0,0.0,0.0,0.0,0
1342,24249.0,24249.0,0.0,0.0,0.0,0.0,3549.0,24249.0,0.0,0.0,0.0,0
1343,5400.0,0.0,5400.0,0.0,0.0,0.0,3553.0,5400.0,0.0,0.0,0.0,0
1344,1970.0,1970.0,0.0,0.0,0.0,0.0,3554.0,1970.0,0.0,0.0,0.0,0
1345,5230.0,5230.0,0.0,0.0,0.0,0.0,3556.0,5230.0,0.0,0.0,0.0,0
1346,1015.0,0.0,1015.0,0.0,0.0,0.0,3558.0,1015.0,0.0,0.0,0.0,0
1347,1955.0,0.0,1955.0,0.0,0.0,0.0,3559.0,1955.0,0.0,0.0,0.0,0
1348,2640.0,2640.0,0.0,0.0,0.0,0.0,3560.0,2640.0,0.0,0.0,0.0,0
1349,2640.0,2640.0,0.0,0.0,0.0,0.0,3562.0,2640.0,0.0,0.0,0.0,0
1350,5525.0,5525.0,0.0,0.0,0.0,0.0,3566.0,5525.0,0.0,0.0,0.0,0
1351,3000.0,3000.0,0.0,0.0,0.0,0.0,3568.0,3000.0,0.0,0.0,0.0,0
1352,3500.0,3500.0,0.0,0.0,0.0,0.0,3569.0,3500.0,0.0,0.0,0.0,0
1353,1400.0,1400.0,0.0,0.0,0.0,0.0,3570.0,1400.0,0.0,0.0,0.0,0
1354,2710.0,0.0,2710.0,0.0,0.0,0.0,3571.0,2710.0,0.0,0.0,0.0,0
1355,1195.0,0.0,1195.0,0.0,0.0,0.0,3572.0,1195.0,0.0,0.0,0.0,0
1356,3840.0,0.0,3840.0,0.0,0.0,0.0,3573.0,3840.0,0.0,0.0,0.0,0
1357,3795.0,3795.0,0.0,0.0,0.0,0.0,3574.0,3795.0,0.0,0.0,0.0,0
1358,1520.0,1520.0,0.0,0.0,0.0,0.0,3576.0,1520.0,0.0,0.0,0.0,0
1359,5430.0,5430.0,0.0,0.0,0.0,0.0,3578.0,5430.0,0.0,0.0,0.0,0
1360,1380.0,1380.0,0.0,0.0,0.0,0.0,3580.0,1380.0,0.0,0.0,0.0,0
1361,3040.0,3040.0,0.0,0.0,0.0,0.0,3582.0,3040.0,0.0,0.0,0.0,0
1362,3030.0,3030.0,0.0,0.0,0.0,0.0,3584.0,3030.0,0.0,0.0,0.0,0
1363,7590.0,7590.0,0.0,0.0,0.0,0.0,3586.0,7590.0,0.0,0.0,0.0,0
1364,2622.0,2622.0,0.0,0.0,0.0,0.0,3588.0,2622.0,0.0,0.0,0.0,0
1365,6960.0,6960.0,0.0,0.0,0.0,0.0,3590.0,6960.0,0.0,0.0,0.0,0
1366,5760.0,5760.0,0.0,0.0,0.0,0.0,3592.0,5760.0,0.0,0.0,0.0,0
1367,3415.0,3415.0,0.0,0.0,0.0,0.0,3594.0,3415.0,0.0,0.0,0.0,0
1368,3760.0,3760.0,0.0,0.0,0.0,0.0,3596.0,3760.0,0.0,0.0,0.0,0
1369,5040.0,5040.0,0.0,0.0,0.0,0.0,3598.0,5040.0,0.0,0.0,0.0,0
1370,5635.0,5635.0,0.0,0.0,0.0,0.0,3600.0,5635.0,0.0,0.0,0.0,0
1371,15060.0,15060.0,0.0,0.0,0.0,0.0,3602.0,15060.0,0.0,0.0,0.0,0
1372,5319.0,5319.0,0.0,0.0,0.0,0.0,3604.0,5319.0,0.0,0.0,0.0,0
1373,1495.0,1495.0,0.0,0.0,0.0,0.0,3606.0,1495.0,0.0,0.0,0.0,0
1374,5940.0,5940.0,0.0,0.0,0.0,0.0,3608.0,5940.0,0.0,0.0,0.0,0
1375,1690.0,1690.0,0.0,0.0,0.0,0.0,3610.0,1690.0,0.0,0.0,0.0,0
1376,2070.0,2070.0,0.0,0.0,0.0,0.0,3612.0,2070.0,0.0,0.0,0.0,0
1377,2160.0,2160.0,0.0,0.0,0.0,0.0,3614.0,2160.0,0.0,0.0,0.0,0
1378,1420.0,1420.0,0.0,0.0,0.0,0.0,3616.0,1420.0,0.0,0.0,0.0,0
1379,14300.0,14300.0,0.0,0.0,0.0,0.0,3618.0,14300.0,0.0,0.0,0.0,0
1380,16850.0,16850.0,0.0,0.0,0.0,0.0,3620.0,16850.0,0.0,0.0,0.0,0
1381,22700.0,22700.0,0.0,0.0,0.0,0.0,3622.0,22700.0,0.0,0.0,0.0,0
1382,21880.0,21880.0,0.0,0.0,0.0,0.0,3624.0,21880.0,0.0,0.0,0.0,0
1383,11040.0,11040.0,0.0,0.0,0.0,0.0,3626.0,11040.0,0.0,0.0,0.0,0
1384,2400.0,2400.0,0.0,0.0,0.0,0.0,3628.0,2400.0,0.0,0.0,0.0,0
1385,1328.0,1328.0,0.0,0.0,0.0,0.0,3630.0,1328.0,0.0,0.0,0.0,0
1386,3010.0,3010.0,0.0,0.0,0.0,0.0,3632.0,3010.0,0.0,0.0,0.0,0
1387,0.0,0.0,0.0,0.0,0.0,0.0,3634.0,0.0,0.0,0.0,0.0,0
1388,1910.0,1910.0,0.0,0.0,0.0,0.0,3636.0,1910.0,0.0,0.0,0.0,0
1389,11880.0,11880.0,0.0,0.0,0.0,0.0,3638.0,11880.0,0.0,0.0,0.0,0
1390,4140.0,4140.0,0.0,0.0,0.0,0.0,3640.0,4140.0,0.0,0.0,0.0,0
1391,0.0,0.0,0.0,0.0,0.0,0.0,3642.0,0.0,0.0,0.0,0.0,0
1392,1420.0,1420.0,0.0,0.0,0.0,0.0,3644.0,1420.0,0.0,0.0,0.0,0
1393,4620.0,4620.0,0.0,0.0,0.0,0.0,3646.0,4620.0,0.0,0.0,0.0,0
1394,2300.0,2300.0,0.0,0.0,0.0,0.0,3648.0,2300.0,0.0,0.0,0.0,0
1395,2240.0,2240.0,0.0,0.0,0.0,0.0,3650.0,2240.0,0.0,0.0,0.0,0
1396,950.0,950.0,0.0,0.0,0.0,0.0,3652.0,950.0,0.0,0.0,0.0,0
1397,1520.0,1520.0,0.0,0.0,0.0,0.0,3654.0,1520.0,0.0,0.0,0.0,0
1398,945.0,945.0,0.0,0.0,0.0,0.0,3656.0,945.0,0.0,0.0,0.0,0
1399,1325.0,1325.0,0.0,0.0,0.0,0.0,3658.0,1325.0,0.0,0.0,0.0,0
1400,1075.0,1075.0,0.0,0.0,0.0,0.0,3660.0,1075.0,1.0,5.0,165.0,0
1401,1690.0,1690.0,0.0,0.0,0.0,0.0,3662.0,1690.0,0.0,0.0,0.0,0
1402,1685.0,1685.0,0.0,0.0,0.0,0.0,3664.0,1685.0,0.0,0.0,0.0,0
1403,9240.0,9240.0,0.0,0.0,0.0,0.0,3666.0,9240.0,0.0,0.0,0.0,0
1404,2520.0,2520.0,0.0,0.0,0.0,0.0,3668.0,2520.0,0.0,0.0,0.0,0
1405,1870.0,1870.0,0.0,0.0,0.0,0.0,3670.0,1870.0,0.0,0.0,0.0,0
1406,7700.0,7700.0,0.0,0.0,0.0,0.0,3672.0,7700.0,0.0,0.0,0.0,0
1407,4140.0,4140.0,0.0,0.0,0.0,0.0,3674.0,4140.0,0.0,0.0,0.0,0
1408,2620.0,2620.0,0.0,0.0,0.0,0.0,3676.0,2620.0,0.0,0.0,0.0,0
1409,12120.0,12120.0,0.0,0.0,0.0,0.0,3678.0,12120.0,0.0,0.0,0.0,0
1410,0.0,0.0,0.0,0.0,0.0,0.0,3680.0,0.0,0.0,0.0,0.0,0
1411,0.0,0.0,0.0,0.0,0.0,0.0,3682.0,0.0,0.0,0.0,0.0,0
1412,10040.0,10040.0,0.0,0.0,0.0,0.0,3684.0,10040.0,0.0,0.0,0.0,0
1413,2840.0,2840.0,0.0,0.0,0.0,0.0,3685.0,2840.0,0.0,0.0,0.0,0
1414,1888.0,0.0,1888.0,0.0,0.0,0.0,3687.0,1888.0,0.0,0.0,0.0,0
1415,2832.0,0.0,2832.0,0.0,0.0,0.0,3688.0,2832.0,0.0,0.0,0.0,0
1416,4260.0,4260.0,0.0,0.0,0.0,0.0,3693.0,4260.0,0.0,0.0,0.0,0
1417,11906.0,11906.0,0.0,0.0,0.0,0.0,3694.0,11906.0,0.0,0.0,0.0,0
1418,6500.0,6500.0,0.0,0.0,0.0,0.0,3696.0,6500.0,0.0,0.0,0.0,0
1419,22666.0,22666.0,0.0,0.0,0.0,0.0,3698.0,22666.0,0.0,0.0,0.0,0
1420,31350.0,31350.0,0.0,0.0,0.0,0.0,3699.0,31350.0,0.0,0.0,0.0,0
1421,3240.0,0.0,3240.0,0.0,0.0,0.0,3706.0,3240.0,0.0,0.0,0.0,0
1422,1435.0,0.0,1435.0,0.0,0.0,0.0,3708.0,1435.0,0.0,0.0,0.0,0
1423,12360.0,0.0,12360.0,0.0,0.0,0.0,3715.0,12360.0,0.0,0.0,0.0,0
1424,13500.0,0.0,13500.0,0.0,0.0,0.0,3716.0,13500.0,0.0,0.0,0.0,0
1425,1665.0,0.0,1665.0,0.0,0.0,0.0,3717.0,1665.0,0.0,0.0,0.0,0
1426,146800.0,146800.0,0.0,0.0,0.0,0.0,3718.0,146800.0,0.0,0.0,0.0,0
1427,4765.0,4765.0,0.0,0.0,0.0,0.0,3719.0,4765.0,0.0,0.0,0.0,0
1428,-22666.0,-22666.0,0.0,0.0,0.0,0.0,3728.0,-22666.0,0.0,0.0,0.0,0
1429,1995.0,1995.0,0.0,0.0,0.0,0.0,3730.0,1995.0,0.0,0.0,0.0,0
1430,8000.0,8000.0,0.0,0.0,0.0,0.0,3731.0,8000.0,0.0,0.0,0.0,0
1431,2420.0,2420.0,0.0,0.0,0.0,0.0,3732.0,2420.0,0.0,0.0,0.0,0
1432,3865.0,3865.0,0.0,0.0,0.0,0.0,3733.0,3865.0,0.0,0.0,0.0,0
1433,3700.0,3700.0,0.0,0.0,0.0,0.0,3734.0,3700.0,0.0,0.0,0.0,0
1434,1750.0,1750.0,0.0,0.0,0.0,0.0,3742.0,1750.0,0.0,0.0,0.0,0
1435,3445.0,3445.0,0.0,0.0,0.0,0.0,3743.0,3445.0,0.0,0.0,0.0,0
1436,2570.0,2570.0,0.0,0.0,0.0,0.0,3744.0,2570.0,0.0,0.0,0.0,0
1437,820.0,820.0,0.0,0.0,0.0,0.0,3745.0,820.0,0.0,0.0,0.0,0
1438,1610.0,0.0,1610.0,0.0,0.0,0.0,3746.0,1610.0,0.0,0.0,0.0,0
1439,3780.0,0.0,3780.0,0.0,0.0,0.0,3748.0,3780.0,0.0,0.0,0.0,0
1440,5940.0,5940.0,0.0,0.0,0.0,0.0,3751.0,5940.0,0.0,0.0,0.0,0
1441,8500.0,8500.0,0.0,0.0,0.0,0.0,3752.0,8500.0,0.0,0.0,0.0,0
1442,11985.0,0.0,11985.0,0.0,0.0,0.0,3765.0,11985.0,0.0,0.0,0.0,0
1443,3255.0,3255.0,0.0,0.0,0.0,0.0,3766.0,3255.0,0.0,0.0,0.0,0
1444,3780.0,3780.0,0.0,0.0,0.0,0.0,3768.0,3780.0,0.0,0.0,0.0,0
1445,5840.0,5840.0,0.0,0.0,0.0,0.0,3773.0,5840.0,0.0,0.0,0.0,0
1446,3050.0,3050.0,0.0,0.0,0.0,0.0,3775.0,3050.0,0.0,0.0,0.0,0
1447,3030.0,3030.0,0.0,0.0,0.0,0.0,3777.0,3030.0,0.0,0.0,0.0,0
1448,3090.0,3090.0,0.0,0.0,0.0,0.0,3779.0,3090.0,0.0,0.0,0.0,0
1449,2254.0,2254.0,0.0,0.0,0.0,0.0,3781.0,2254.0,0.0,0.0,0.0,0
1450,1510.0,1510.0,0.0,0.0,0.0,0.0,3783.0,1510.0,0.0,0.0,0.0,0
1451,0.0,0.0,0.0,0.0,0.0,0.0,3785.0,0.0,0.0,0.0,0.0,0
1452,885.0,885.0,0.0,0.0,0.0,0.0,3787.0,885.0,0.0,0.0,0.0,0
1453,3036.0,3036.0,0.0,0.0,0.0,0.0,3789.0,3036.0,0.0,0.0,0.0,0
1454,4490.0,4490.0,0.0,0.0,0.0,0.0,3791.0,4490.0,0.0,0.0,0.0,0
1455,0.0,0.0,0.0,0.0,0.0,0.0,3793.0,32360.0,0.0,0.0,0.0,0
1456,1155.0,1155.0,0.0,0.0,0.0,0.0,3795.0,1155.0,0.0,0.0,0.0,0
1457,9190.0,9190.0,0.0,0.0,0.0,0.0,3797.0,9190.0,0.0,0.0,0.0,0
1458,6660.0,6660.0,0.0,0.0,0.0,0.0,3800.0,6660.0,0.0,0.0,0.0,0
1459,1320.0,1320.0,0.0,0.0,0.0,0.0,3802.0,1320.0,0.0,0.0,0.0,0
1460,3890.0,0.0,3890.0,0.0,0.0,0.0,3804.0,3890.0,3.0,15.0,325.0,0
1461,2880.0,0.0,2880.0,0.0,0.0,0.0,3806.0,2880.0,0.0,0.0,0.0,0
1462,1320.0,0.0,1320.0,0.0,0.0,0.0,3808.0,1320.0,0.0,0.0,0.0,0
1463,5080.0,5080.0,0.0,0.0,0.0,0.0,3810.0,5080.0,3.0,18.0,325.0,0
1464,3560.0,3560.0,0.0,0.0,0.0,0.0,3812.0,3560.0,2.0,16.0,325.0,0
1465,2140.0,0.0,2140.0,0.0,0.0,0.0,3814.0,2140.0,1.0,8.0,165.0,0
1466,2800.0,2800.0,0.0,0.0,0.0,0.0,3815.0,2800.0,2.0,16.0,325.0,0
1467,4050.0,4050.0,0.0,0.0,0.0,0.0,3817.0,4050.0,0.0,0.0,0.0,0
1468,825.0,825.0,0.0,0.0,0.0,0.0,3819.0,825.0,0.0,0.0,0.0,0
1469,4200.0,4200.0,0.0,0.0,0.0,0.0,3821.0,4200.0,0.0,0.0,0.0,0
1470,5700.0,5700.0,0.0,0.0,0.0,0.0,3823.0,5700.0,0.0,0.0,0.0,0
1471,3490.0,3490.0,0.0,0.0,0.0,0.0,3825.0,3490.0,1.0,7.0,205.0,0
1472,1320.0,1320.0,0.0,0.0,0.0,0.0,3827.0,1320.0,0.0,0.0,0.0,0
1473,2300.0,2300.0,0.0,0.0,0.0,0.0,3829.0,2300.0,2.0,13.0,325.0,0
1474,1460.0,1460.0,0.0,0.0,0.0,0.0,3831.0,1460.0,1.0,8.0,165.0,0
1475,1005.0,1005.0,0.0,0.0,0.0,0.0,3833.0,1005.0,1.0,5.0,165.0,0
1476,8540.0,8540.0,0.0,0.0,0.0,0.0,3835.0,8540.0,0.0,0.0,0.0,0
1477,0.0,0.0,0.0,0.0,0.0,0.0,3837.0,0.0,6.0,16.0,405.0,0
1478,880.0,0.0,880.0,0.0,0.0,0.0,3839.0,880.0,0.0,0.0,0.0,0
1479,1890.0,0.0,1890.0,0.0,0.0,0.0,3841.0,1890.0,2.0,10.0,325.0,0
1480,7350.0,7350.0,0.0,0.0,0.0,0.0,3843.0,7350.0,0.0,0.0,0.0,0
1481,5760.0,5760.0,0.0,0.0,0.0,0.0,3848.0,5760.0,0.0,0.0,0.0,0
1482,5230.0,5230.0,0.0,0.0,0.0,0.0,3861.0,5230.0,3.0,18.0,325.0,0
1483,2910.0,2910.0,0.0,0.0,0.0,0.0,3863.0,2910.0,2.0,16.0,165.0,0
1484,10944.0,10944.0,0.0,0.0,0.0,0.0,3864.0,10944.0,0.0,0.0,0.0,0
1485,4310.0,4310.0,0.0,0.0,0.0,0.0,3867.0,4310.0,0.0,0.0,0.0,0
1486,4060.0,0.0,4060.0,0.0,0.0,0.0,3868.0,4060.0,2.0,0.0,0.0,0
1487,22180.0,22180.0,0.0,0.0,0.0,0.0,3870.0,22180.0,4.0,63.0,325.0,0
1488,20075.0,20075.0,0.0,0.0,0.0,0.0,3872.0,20075.0,2.0,14.0,325.0,0
1489,4000.0,4000.0,0.0,0.0,0.0,0.0,3874.0,4000.0,1.0,16.0,205.0,0
1490,1640.0,0.0,1640.0,0.0,0.0,0.0,3876.0,1640.0,1.0,8.0,205.0,0
1491,1845.0,0.0,1845.0,0.0,0.0,0.0,3878.0,1845.0,1.0,9.0,205.0,0
1492,6350.0,6350.0,0.0,0.0,0.0,0.0,3880.0,6350.0,3.0,20.0,405.0,0
1493,2075.0,0.0,2075.0,0.0,0.0,0.0,3882.0,2075.0,0.0,0.0,0.0,0
1494,30590.0,0.0,30590.0,0.0,0.0,0.0,3884.0,30590.0,0.0,0.0,0.0,0
1495,10255.0,0.0,10255.0,0.0,0.0,0.0,3885.0,10255.0,0.0,0.0,0.0,0
1496,9700.0,9700.0,0.0,0.0,0.0,0.0,3888.0,9700.0,0.0,0.0,0.0,0
1497,1230.0,0.0,1230.0,0.0,0.0,0.0,3891.0,1230.0,1.0,6.0,205.0,0
1498,10010.0,0.0,10010.0,0.0,0.0,0.0,3893.0,10010.0,2.0,60.0,325.0,0
1499,1005.0,0.0,1005.0,0.0,0.0,0.0,3895.0,1005.0,1.0,5.0,165.0,0
1500,18570.0,0.0,18570.0,0.0,0.0,0.0,3897.0,18570.0,2.0,49.0,165.0,0
1501,2635.0,2635.0,0.0,0.0,0.0,0.0,3904.0,2635.0,2.0,10.0,325.0,0
1502,980.0,0.0,980.0,0.0,0.0,0.0,3905.0,980.0,1.0,4.0,165.0,0
1503,9720.0,0.0,9720.0,0.0,0.0,0.0,3918.0,9720.0,0.0,0.0,0.0,0
1504,5415.0,0.0,5415.0,0.0,0.0,0.0,3919.0,5415.0,2.0,31.0,325.0,0
1505,2425.0,0.0,2425.0,0.0,0.0,0.0,3921.0,2425.0,2.0,14.0,325.0,0
1506,1355.0,0.0,1355.0,0.0,0.0,0.0,3923.0,1355.0,1.0,7.0,165.0,0
1507,5095.0,0.0,5095.0,0.0,0.0,0.0,3925.0,5095.0,2.0,29.0,325.0,0
1508,2460.0,0.0,2460.0,0.0,0.0,0.0,3927.0,2460.0,2.0,10.0,325.0,0
1509,4230.0,0.0,4230.0,0.0,0.0,0.0,3931.0,4230.0,2.0,7.0,165.0,0
1510,1400.0,0.0,1400.0,0.0,0.0,0.0,3933.0,1400.0,2.0,8.0,325.0,0
1511,1240.0,0.0,1240.0,0.0,0.0,0.0,3935.0,1240.0,1.0,7.0,165.0,0
1512,2880.0,0.0,2880.0,0.0,0.0,0.0,3937.0,2880.0,0.0,0.0,0.0,0
1513,1905.0,0.0,1905.0,0.0,0.0,0.0,3939.0,1905.0,2.0,11.0,325.0,0
1514,1025.0,0.0,1025.0,0.0,0.0,0.0,3942.0,1025.0,0.0,0.0,0.0,0
1515,5040.0,0.0,5040.0,0.0,0.0,0.0,3944.0,5040.0,2.0,14.0,165.0,0
1516,7610.0,0.0,7610.0,0.0,0.0,0.0,3946.0,7610.0,3.0,19.0,405.0,0
1517,1640.0,1640.0,0.0,0.0,0.0,0.0,3949.0,1640.0,1.0,8.0,165.0,0
1518,1280.0,1280.0,0.0,0.0,0.0,0.0,3951.0,1280.0,0.0,0.0,0.0,0
1519,1140.0,1140.0,0.0,0.0,0.0,0.0,3953.0,1140.0,1.0,6.0,165.0,0
1520,1200.0,1200.0,0.0,0.0,0.0,0.0,3955.0,1200.0,1.0,6.0,165.0,0
1521,1320.0,1320.0,0.0,0.0,0.0,0.0,3957.0,1320.0,0.0,0.0,0.0,0
1522,1800.0,1800.0,0.0,0.0,0.0,0.0,3959.0,1800.0,0.0,0.0,0.0,0
1523,4570.0,4570.0,0.0,0.0,0.0,0.0,3961.0,4570.0,0.0,0.0,0.0,0
1524,1874.0,1874.0,0.0,0.0,0.0,0.0,3963.0,1874.0,2.0,10.0,325.0,0
1525,2155.0,2155.0,0.0,0.0,0.0,0.0,3965.0,2155.0,2.0,12.0,325.0,0
1526,5640.0,5640.0,0.0,0.0,0.0,0.0,3967.0,5640.0,0.0,0.0,0.0,0
1527,1155.0,1155.0,0.0,0.0,0.0,0.0,3969.0,1155.0,0.0,0.0,0.0,0
1528,1485.0,1485.0,0.0,0.0,0.0,0.0,3971.0,1485.0,2.0,8.0,325.0,0
1529,2600.0,2600.0,0.0,0.0,0.0,0.0,3973.0,2600.0,2.0,16.0,325.0,0
1530,4110.0,4110.0,0.0,0.0,0.0,0.0,3975.0,4110.0,3.0,16.0,325.0,0
1531,7800.0,7800.0,0.0,0.0,0.0,0.0,3977.0,7800.0,0.0,0.0,0.0,0
1532,1320.0,1320.0,0.0,0.0,0.0,0.0,3979.0,1320.0,1.0,8.0,165.0,0
